Date,Zip code,# in Group,# New,# Returns,Temperature,Weather
6/16/2018,11201,3,,3,79,sunny
6/16/2018,10010,3,3,,79,sunny
6/16/2018,Russia,3,3,,79,sunny
6/16/2018,Hong Kong,2,2,,79,sunny
6/16/2018,11218,3,3,,79,sunny
6/16/2018,10009,3,,3,79,sunny
6/16/2018,11225,2,2,,79,sunny
6/16/2018,11201,4,,4,79,sunny
6/16/2018,7006,1,,1,79,sunny
6/16/2018,11238,2,2,,79,sunny
6/16/2018,11216,1,1,,79,sunny
6/16/2018,11201,4,,4,79,sunny
6/16/2018,11201,3,,3,79,sunny
6/16/2018,11201,1,1,,79,sunny
6/16/2018,11201,2,,2,79,sunny
6/16/2018,10016,4,4,,79,sunny
6/16/2018,Puerto Rico,2,2,,79,sunny
6/16/2018,91402,2,2,,79,sunny
6/17/2018,11201,4,4,,85,sunny
6/17/2018,10461,2,2,,85,sunny
6/17/2018,11201,3,1,2,85,sunny
6/17/2018,11201,3,,3,85,sunny
6/17/2018,11213,3,3,,85,sunny
6/17/2018,11201,2,,2,85,sunny
6/17/2018,11201,3,,3,85,sunny
6/17/2018,11213,2,,2,85,sunny
6/17/2018,11201,2,,2,85,sunny
6/17/2018,11201,3,,3,85,sunny
6/17/2018,11320,2,2,,85,sunny
6/17/2018,Sydney,3,3,,85,sunny
6/17/2018,11201,3,,3,85,sunny
6/17/2018,11211,2,2,,85,sunny
6/17/2018,Israel,4,4,,85,sunny
6/17/2018,11231,2,,2,85,sunny
6/17/2018,11231,7,5,2,85,sunny
6/17/2018,11210,3,,3,85,sunny
6/17/2018,10012,3,3,,85,sunny
6/17/2018,11215,3,,2,85,sunny
6/17/2018,7302,2,2,,85,sunny
6/17/2018,11238,3,3,,85,sunny
6/17/2018,11222,2,2,,85,sunny
6/17/2018,11213,2,2,,85,sunny
6/17/2018,11207,3,3,,85,sunny
6/17/2018,11201,4,,3,85,sunny
6/17/2018,6611,2,2,,85,sunny
6/17/2018,11212,5,5,,85,sunny
6/17/2018,11201,3,3,,85,sunny
6/17/2018,10075,5,5,,85,sunny
6/17/2018,11205,1,1,,85,sunny
6/17/2018,19508,3,3,,85,sunny
6/17/2018,11238,2,2,,85,sunny
6/19/2018,11201,2,,2,87,sunny
6/19/2018,11238,2,,2,87,sunny
6/19/2018,11201,3,,3,87,sunny
6/19/2018,11201,2,2,,87,sunny
6/19/2018,11201,2,,2,87,sunny
6/19/2018,11201,4,,4,87,sunny
6/19/2018,11217,2,2,,87,sunny
6/19/2018,45432,5,5,,87,sunny
6/19/2018,11201,3,1,2,87,sunny
6/19/2018,10021,2,2,,87,sunny
6/19/2018,11217,2,2,,87,sunny
6/19/2018,11201,2,,2,87,sunny
6/21/2018,11201,2,,2,83,sunny
6/21/2018,11201,6,,6,83,sunny
6/21/2018,11201,2,,2,83,sunny
6/21/2018,11238,2,2,,83,sunny
6/21/2018,11201,2,,2,83,sunny
6/21/2018,11201,3,,3,83,sunny
6/21/2018,11201,2,,2,83,sunny
6/21/2018,11201,2,,2,83,sunny
6/21/2018,10128,2,2,,83,sunny
6/21/2018,11201,2,,2,83,sunny
6/23/2018,11201,2,,2,65,cloudy
6/23/2018,11215,2,2,,65,cloudy
6/23/2018,11201,3,1,2,65,cloudy
6/23/2018,81507,3,3,,65,cloudy
6/23/2018,11201,4,,4,65,cloudy
6/23/2018,70116,1,1,,65,cloudy
6/23/2018,65203,1,1,,65,cloudy
6/23/2018,11355,1,1,,65,cloudy
6/23/2018,75201,2,2,,65,cloudy
6/23/2018,11230,4,4,,65,cloudy
6/23/2018,11201,2,,2,65,cloudy
6/23/2018,11385,3,3,,65,cloudy
6/23/2018,11231,2,,2,65,cloudy
6/23/2018,11201,3,,3,65,cloudy
6/23/2018,29421,4,4,,65,cloudy
6/23/2018,11201,2,,2,65,cloudy
6/23/2018,Holland,1,1,,65,cloudy
6/24/2018,11365,4,,4,81,Sunny
6/24/2018,11226,2,2,,81,Sunny
6/24/2018,11201,4,,4,81,Sunny
6/24/2018,6851,4,4,,81,Sunny
6/24/2018,11201,3,,3,81,Sunny
6/24/2018,11201,3,,3,81,Sunny
6/24/2018,94404,3,3,,81,Sunny
6/24/2018,11229,5,5,,81,Sunny
6/24/2018,98027,2,2,,81,Sunny
6/24/2018,11201,2,,2,81,Sunny
6/24/2018,11201,3,,3,81,Sunny
6/24/2018,11201,3,3,,81,Sunny
6/24/2018,10009,2,2,,81,Sunny
6/24/2018,11215,3,3,,81,Sunny
6/24/2018,11201,3,,3,81,Cloudy
6/24/2018,11221,4,,4,81,Sunny
6/24/2018,7307,3,3,,81,Sunny
6/24/2018,11218,4,4,,81,Sunny
6/26/2018,11201,3,,3,76,sunny
6/26/2018,11201,3,,3,76,sunny
6/26/2018,11201,2,,2,76,sunny
6/26/2018,11218,4,,4,76,sunny
6/26/2018,11218,2,,2,76,sunny
6/26/2018,10014,8,,8,76,sunny
6/26/2018,11201,2,,2,76,sunny
6/26/2018,11201,3,,3,76,sunny
6/26/2018,11201,2,,2,76,sunny
6/26/2018,11201,4,,4,76,sunny
6/26/2018,11201,2,,2,76,sunny
6/26/2018,94530,2,2,,76,sunny
6/26/2018,11201,4,,4,76,sunny
6/26/2018,11210,2,,2,76,sunny
6/26/2018,32832,1,1,,76,sunny
6/26/2018,11201,4,4,,76,sunny
6/26/2018,11201,2,,2,76,sunny
6/26/2018,unknwon,1,1,,76,sunny
6/26/2018,60056,2,2,,76,sunny
6/28/2018,11249,3,3,,79,cloudy
6/28/2018,94530,2,,2,79,cloudy
6/28/2018,11201,2,2,,79,cloudy
6/28/2018,10023,5,5,,79,cloudy
6/28/2018,11215,4,4,,79,cloudy
6/28/2018,11226,7,,7,79,cloudy
6/28/2018,11210,2,2,,79,cloudy
6/28/2018,11201,3,,3,79,cloudy
6/28/2018,11201,3,,3,79,cloudy
6/28/2018,11201,3,,3,79,cloudy
6/28/2018,11201,5,,5,79,cloudy
6/30/2018,11232,3,3,,87,sunny
6/30/2018,11221,2,2,,87,sunny
6/30/2018,11206,1,2,,87,sunny
6/30/2018,33317,2,2,,87,sunny
6/30/2018,?,2,2,,87,sunny
6/30/2018,Toronto,2,2,,87,sunny
6/30/2018,11215,1,1,,87,sunny
6/30/2018,10027,1,1,,87,sunny
6/30/2018,90065,2,2,,87,sunny
6/30/2018,10960,1,1,,87,sunny
6/30/2018,33475,3,3,,87,sunny
6/30/2018,11201,2,,2,87,sunny
6/30/2018,11211,3,3,,87,sunny
6/30/2018,7040,6,,1,87,sunny
6/30/2018,11215,1,1,,87,sunny
6/30/2018,10037,3,3,,87,sunny
6/30/2018,11222,2,2,,87,sunny
6/30/2018,8876,6,,,87,sunny
6/30/2018,30097,2,2,,87,sunny
6/30/2018,11201,2,,2,87,sunny
6/30/2018,11201,2,,2,87,sunny
6/30/2018,10065,1,1,,87,sunny
6/30/2018,brazil,4,4,,87,sunny
7/1/2018,?,3,3,0,94,Sunny
7/1/2018,11205,2,2,0,94,Sunny
7/1/2018,11222,6,0,6,94,Sunny
7/1/2018,11236,3,0,3,94,Sunny
7/1/2018,11201,3,3,0,94,Sunny
7/1/2018,11207,3,2,1,94,Sunny
7/1/2018,?,3,3,0,94,Sunny
7/1/2018,10029,1,1,,94,Sunny
7/1/2018,11215,4,4,,94,Sunny
7/1/2018,10309,3,3,,94,Sunny
7/1/2018,32244,2,2,,94,Sunny
7/1/2018,2131,2,2,,94,Sunny
7/1/2018,11201,4,3,1,94,Sunny
7/1/2018,11201,4,,4,94,Sunny
7/1/2018,11201,6,,6,94,Sunny
7/1/2018,Denmark,3,3,,94,Sunny
7/1/2018,11249,2,2,,94,Sunny
7/3/2018,10069,5,5,,85,cloudy
7/3/2018,11234,3,3,,85,cloudy
7/3/2018,Spain,3,3,,85,cloudy
7/3/2018,94402,2,2,,85,cloudy
7/3/2018,11201,4,,4,85,cloudy
7/3/2018,11201,2,,2,85,cloudy
7/3/2018,6042,1,,1,85,cloudy
7/3/2018,11221,2,1,1,85,cloudy
7/5/2018,11201,2,,2,85,cloudy
7/5/2018,34772,2,,2,85,cloudy
7/5/2018,8850,3,3,,85,cloudy
7/5/2018,76051,12,12,,87,Sunny
7/5/2018,11231,4,,4,87,Sunny
7/5/2018,columbia,1,1,,87,Sunny
7/5/2018,11201,1,1,,87,Sunny
7/5/2018,80303,3,3,,87,Sunny
7/5/2018,11201,2,1,1,87,sunny
7/5/2018,11201,3,,3,87,sunny
7/5/2018,11201,2,,2,87,sunny
7/5/2018,"swiss,ecuador",2,2,,87,sunny
7/5/2018,11201,2,,2,87,sunny
7/7/2018,11218,3,3,,74,Sunny
7/7/2018,11231,3,3,,74,Sunny
7/7/2018,35763,1,1,,74,Sunny
7/7/2018,10025,1,1,,74,Sunny
7/7/2018,11372,1,1,,74,Sunny
7/7/2018,11218,2,,2,74,Sunny
7/7/2018,10023,4,4,,74,Sunny
7/7/2018,11217,3,3,,74,Sunny
7/7/2018,10011,2,2,,74,Sunny
7/7/2018,10001,3,3,,74,Sunny
7/7/2018,11204,2,2,,74,Sunny
7/7/2018,77964,4,4,,74,Sunny
7/7/2018,10003,1,1,,74,Sunny
7/7/2018,11204,3,3,,74,Sunny
7/7/2018,Ireland,4,4,,74,Sunny
7/7/2018,11373,2,2,,74,Sunny
7/7/2018,11201,2,,2,74,Sunny
7/7/2018,8344,3,2,1,74,Sunny
7/7/2018,11215,3,3,,74,Sunny
7/7/2018,11693,3,3,,74,Sunny
7/7/2018,11201,4,,4,74,Sunny
7/7/2018,11201,2,,2,74,Sunny
7/7/2018,7003,2,2,,74,Sunny
7/7/2018,11201,2,,2,74,Sunny
7/7/2018,11215,2,2,,74,Sunny
7/7/2018,11236,2,2,,74,Sunny
7/7/2018,11373,4,4,,74,Sunny
7/7/2018,11218,2,,2,74,Sunny
7/7/2018,11201,2,,2,74,Sunny
7/7/2018,22030,2,,2,74,Sunny
7/7/2018,11953,2,2,,74,Sunny
7/7/2018,48127,6,6,,74,Sunny
7/7/2018,10025,4,4,,74,Sunny
7/7/2018,11433,2,,,74,Sunny
7/7/2018,11238,4,,4,74,Sunny
7/7/2018,11230,12,2,8,74,Sunny
7/7/2018,11215,3,3,,74,Sunny
7/7/2018,11354,2,2,,74,Sunny
7/7/2018,Canada,4,4,,74,Sunny
7/7/2018,94566,2,,,74,Sunny
7/7/2018,11021,1,1,,74,Sunny
7/7/2018,11207,2,2,,74,Sunny
7/7/2018,10028,2,,2,74,Sunny
7/8/2018,11218,1,1,,78,sunny
7/8/2018,7630,4,4,,78,sunny
7/8/2018,10025,3,3,,78,sunny
7/8/2018,8861,9,9,,78,sunny
7/8/2018,10013,3,3,,78,sunny
7/8/2018,England,2,2,,78,sunny
7/8/2018,11201,2,,2,78,sunny
7/8/2018,11201,2,2,,78,sunny
7/8/2018,10023,3,,3,78,sunny
7/8/2018,,4,4,,78,sunny
7/8/2018,11201,2,,2,78,sunny
7/8/2018,11361,3,3,,78,sunny
7/8/2018,14580,3,,,78,sunny
7/8/2018,11120,2,,2,78,sunny
7/8/2018,11120,2,,2,78,sunny
7/8/2018,77845,1,1,,78,sunny
7/8/2018,11370,2,2,,78,sunny
7/8/2018,Germany,3,3,,78,sunny
7/8/2018,7039,2,,,78,sunny
7/8/2018,11225,3,3,,78,sunny
7/8/2018,11215,3,3,,78,sunny
7/8/2018,11221,3,3,,78,sunny
7/8/2018,94004,2,2,,78,sunny
7/8/2018,10020,2,2,,78,sunny
7/8/2018,11238,5,,2,78,sunny
7/8/2018,11217,3,3,,78,sunny
7/8/2018,33431,1,1,,78,sunny
7/8/2018,32605,1,1,,78,sunny
7/8/2018,11234,4,4,,78,sunny
7/8/2018,11023,6,6,,78,sunny
7/8/2018,11206,2,,2,78,sunny
7/8/2018,,1,1,,78,sunny
7/10/2018,11201,2,,2,92,sunny
7/10/2018,Canada,4,4,,92,sunny
7/10/2018,11201,3,,3,92,sunny
7/10/2018,10037,3,3,,92,sunny
7/10/2018,53222,2,2,,92,sunny
7/10/2018,11201,2,,2,92,sunny
7/10/2018,11201,2,2,,,sunny
7/10/2018,10024,2,,2,,sunny
7/10/2018,11201,3,,3,,sunny
7/10/2018,11201,2,,2,,sunny
7/10/2018,11201,2,,2,,sunny
7/12/2018,11201,3,,3,81,sunny
7/12/2018,11201,2,1,1,81,sunny
7/12/2018,11201,3,,3,81,sunny
7/12/2018,11218,2,2,,81,sunny
7/12/2018,10033,1,,,81,sunny
7/12/2018,33138,6,,6,81,sunny
7/12/2018,27888,4,4,,81,sunny
7/12/2018,11201,2,,2,81,sunny
7/12/2018,11201,3,,3,81,sunny
7/12/2018,11201,3,,3,81,sunny
7/12/2018,11201,3,,3,81,sunny
7/12/2018,11201,3,,3,81,sunny
7/12/2018,11201,2,,2,81,sunny
7/12/2018,11201,3,,3,81,sunny
7/12/2018,11201,2,2,,81,sunny
7/12/2018,11377,3,,3,81,sunny
7/12/2018,11201,2,,2,81,sunny
7/14/2018,11201,3,,3,85,sunny
7/14/2018,11220,2,,2,85,sunny
7/14/2018,11238,2,2,,85,sunny
7/14/2018,11201,2,2,,85,sunny
7/14/2018,11201,2,,2,85,sunny
7/14/2018,11201,2,,2,85,sunny
7/14/2018,6902,1,,,85,sunny
7/14/2018,10023,1,1,,85,sunny
7/14/2018,11419,3,3,,85,sunny
7/14/2018,8008,4,,4,85,sunny
7/14/2018,17217,2,2,,85,sunny
7/14/2018,10009,2,,2,85,sunny
7/14/2018,60076,2,2,,85,sunny
7/14/2018,73120,2,2,,85,sunny
7/14/2018,97212,3,3,,85,sunny
7/14/2018,11205,4,2,2,85,sunny
7/14/2018,32176,3,3,,85,sunny
7/14/2018,11365,2,2,,85,sunny
7/14/2018,8879,1,1,,85,sunny
7/14/2018,11206,2,2,,85,sunny
7/14/2018,11370,3,3,,85,sunny
7/14/2018,11222,2,,2,85,sunny
7/14/2018,10075,2,1,1,85,sunny
7/14/2018,10028,2,,2,85,sunny
7/14/2018,75104,2,2,,85,sunny
7/15/2018,11225,5,5,,73,cloudy
7/15/2018,11201,3,,3,73,cloudy
7/15/2018,11201,2,,2,73,cloudy
7/15/2018,10002,4,4,,73,cloudy
7/15/2018,11238,4,4,,73,cloudy
7/15/2018,11223,1,1,,73,cloudy
7/15/2018,11201,2,,2,73,cloudy
7/15/2018,11201,4,,3,73,cloudy
7/15/2018,11201,2,,2,73,cloudy
7/15/2018,11201,5,,5,73,cloudy
7/15/2018,10028,2,2,,73,cloudy
7/15/2018,30078,3,3,,73,cloudy
7/15/2018,10019,3,3,,73,cloudy
7/15/2018,11201,4,,4,73,cloudy
7/15/2018,94404,2,2,,73,cloudy
7/15/2018,11217,2,2,,73,cloudy
7/15/2018,11201,3,3,,73,cloudy
7/15/2018,11201,4,,4,73,cloudy
7/15/2018,11201,3,,3,73,cloudy
7/15/2018,China,2,2,,73,cloudy
7/15/2018,South Korea,4,4,,73,cloudy
7/15/2018,10801,5,5,,73,cloudy
7/15/2018,11225,5,5,,73,cloudy
7/15/2018,10028,5,5,,73,cloudy
7/15/2018,England,2,,,73,cloudy
7/15/2018,11201,2,2,,73,cloudy
7/15/2018,11201,4,,4,73,cloudy
7/17/2018,11201,4,,4,73,rainy
7/17/2018,78129,8,8,,73,rainy
7/19/2018,11201,2,1,1,81,sunny
7/19/2018,11547,10,10,,81,sunny
7/19/2018,11208,4,4,,81,sunny
7/19/2018,77479,2,2,,81,sunny
7/19/2018,16443,2,2,,81,sunny
7/19/2018,Spain,3,3,,81,sunny
7/19/2018,11201,5,,5,81,sunny
7/19/2018,101,3,3,,81,sunny
7/19/2018,94707,2,2,,81,sunny
7/19/2018,11201,2,2,,81,sunny
7/19/2018,11215,2,2,,81,sunny
7/19/2018,Australia,4,4,,81,sunny
7/19/2018,11435,3,3,,81,sunny
7/19/2018,11201,2,,2,81,sunny
7/19/2018,11201,3,,3,81,sunny
7/19/2018,11201,3,,3,81,sunny
7/19/2018,11377,3,3,,81,sunny
7/19/2018,11209,3,3,,81,sunny
7/19/2018,11209,3,3,,81,sunny
7/19/2018,,,,,81,sunny
7/19/2018,,,,,81,sunny
7/19/2018,,,,,81,sunny
7/19/2018,,,,,81,sunny
7/19/2018,,,,,81,sunny
7/21/2018,11209,3,3,,76,sunny
7/21/2018,11201,2,,2,76,sunny
7/21/2018,11212,2,2,,76,sunny
7/21/2018,80230,1,,,76,sunny
7/21/2018,10031,2,2,,76,sunny
7/21/2018,11201,3,1,2,76,sunny
7/21/2018,7008,4,4,,76,sunny
7/21/2018,11212,2,,2,76,sunny
7/21/2018,10309,9,9,,76,sunny
7/21/2018,10019,2,,2,76,sunny
7/21/2018,11235,3,3,,76,sunny
7/21/2018,11225,2,2,,76,sunny
7/21/2018,11201,3,3,,76,sunny
7/21/2018,11233,4,4,,76,sunny
7/21/2018,11215,2,2,,76,sunny
7/21/2018,11231,2,2,,76,sunny
7/21/2018,11201,3,,3,76,sunny
7/21/2018,Ukraine,3,3,,76,sunny
7/21/2018,11209,3,1,2,76,sunny
7/21/2018,11209,3,3,,76,sunny
7/21/2018,11694,2,2,,76,sunny
7/21/2018,Korea,2,2,,76,sunny
7/21/2018,7940,6,6,,76,sunny
7/21/2018,10003,2,2,,76,sunny
7/21/2018,8558,4,1,3,76,sunny
7/21/2018,10038,5,5,,76,sunny
7/21/2018,10096,4,4,,76,sunny
7/21/2018,33326,3,3,,76,sunny
7/21/2018,11433,2,2,,76,sunny
7/21/2018,33541,2,2,,76,sunny
7/21/2018,10308,3,3,,76,sunny
7/21/2018,10028,3,3,,76,sunny
7/21/2018,11201,4,,4,76,sunny
7/21/2018,11218,6,6,,76,sunny
7/21/2018,11201,3,,3,76,sunny
7/21/2018,11373,4,3,,76,sunny
7/22/2018,11238,3,,3,78,sunny
7/22/2018,7304,2,,2,78,sunny
7/22/2018,Netherlands,4,4,,78,overcast
7/22/2018,11201,3,3,,78,overcast
7/22/2018,11206,3,,3,78,overcast
7/22/2018,907,,,,78,overcast
7/22/2018,10010,2,2,,78,overcast
7/22/2018,11201,2,,2,78,overcast
7/22/2018,Brazil,2,2,,78,overcast
7/22/2018,22046,2,2,,78,overcast
7/22/2018,Argentina,3,3,,78,overcast
7/22/2018,11215,3,,3,78,overcast
7/22/2018,11201,4,3,1,78,overcast
7/22/2018,48220,1,1,,78,overcast
7/22/2018,10032,3,,3,78,overcast
7/22/2018,Spain,2,2,,78,overcast
7/22/2018,11374,3,3,,78,overcast
7/22/2018,France,3,3,,78,overcast
7/22/2018,10309,4,4,,78,overcast
7/22/2018,7071,3,3,,78,overcast
7/22/2018,11222,6,,6,78,overcast
7/22/2018,11201,2,,2,78,overcast
7/22/2018,11213,2,2,,78,overcast
7/22/2018,Thailand,2,2,,78,overcast
7/22/2018,10310,2,2,,78,overcast
7/22/2018,10019,2,2,,78,overcast
7/22/2018,11217,3,3,,78,overcast
7/22/2018,10011,3,3,,78,overcast
7/22/2018,11223,6,6,,78,overcast
7/24/2018,11215,2,1,1,82,sunny
7/24/2018,11220,2,2,,82,sunny
7/24/2018,11201,6,,6,82,sunny
7/24/2018,Holland,2,2,,82,sunny
7/24/2018,11201,2,1,1,82,sunny
7/24/2018,93454,4,4,,82,sunny
7/24/2018,11321,2,2,,82,sunny
7/24/2018,Denmark,2,2,,82,sunny
7/24/2018,11201,4,4,,82,sunny
7/24/2018,11201,3,,3,82,sunny
7/24/2018,11201,3,1,2,82,sunny
7/26/2018,11201,3,,3,82,sunny
7/26/2018,10471,3,3,,84,sunny
7/26/2018,Italy,1,1,,84,sunny
7/26/2018,94704,1,1,,84,sunny
7/26/2018,India,2,2,,84,sunny
7/26/2018,11201,3,,3,84,sunny
7/26/2018,11230,3,,3,82,sunny
7/26/2018,11201,3,3,,84,sunny
7/26/2018,11201,2,,2,84,sunny
7/26/2018,11201,3,,3,84,sunny
7/26/2018,11373,7,7,,84,sunny
7/26/2018,11201,2,,2,84,sunny
7/26/2018,11238,2,2,,84,sunny
7/26/2018,11205,3,,3,84,sunny
7/26/2018,11201,5,,5,84,sunny
7/26/2018,11201,2,,2,84,sunny
7/26/2018,11360,2,2,,84,sunny
7/26/2018,7002,2,2,,84,sunny
7/26/2018,34639,4,4,,84,sunny
7/26/2018,11201,4,,4,84,sunny
7/28/2018,10016,2,2,,82,cloudy
7/28/2018,11209,2,,2,82,cloudy
7/28/2018,11220,2,,2,82,cloudy
7/28/2018,11228,5,,5,82,cloudy
7/28/2018,10009,6,6,,82,cloudy
7/28/2018,11510,2,2,,82,cloudy
7/28/2018,10469,4,4,,82,cloudy
7/28/2018,11201,3,3,,82,cloudy
7/28/2018,10014,3,3,,82,cloudy
7/28/2018,11375,2,2,,82,cloudy
7/28/2018,11201,4,4,,82,cloudy
7/28/2018,11215,,,,82,cloudy
7/28/2018,11221,2,2,,82,cloudy
7/28/2018,11201,5,,5,82,cloudy
7/28/2018,10002,2,2,,82,cloudy
7/28/2018,10014,2,,1,82,cloudy
7/28/2018,10385,2,,2,82,cloudy
7/28/2018,11226,4,,4,82,cloudy
7/28/2018,Germany,1,1,,82,cloudy
7/28/2018,11249,3,3,,82,cloudy
7/28/2018,11228,3,3,,82,cloudy
7/28/2018,11206,3,3,,82,cloudy
7/28/2018,11215,4,4,,82,cloudy
7/28/2018,11220,1,1,,82,cloudy
7/28/2018,10013,1,1,,82,cloudy
7/28/2018,11201,2,,2,82,cloudy
7/28/2018,11201,2,,2,82,cloudy
7/28/2018,11201,2,2,,82,cloudy
7/29/2018,2301,3,3,,78,Sunny
7/29/2018,11101,1,1,,78,Sunny
7/29/2018,11217,2,2,,78,Sunny
7/29/2018,11201,4,,4,78,Sunny
7/29/2018,11222,5,,5,78,Sunny
7/29/2018,11201,5,1,4,78,Sunny
7/29/2018,11210,2,2,,78,Sunny
7/29/2018,11218,1,1,,78,Sunny
7/29/2018,11201,2,,2,78,Sunny
7/29/2018,11213,7,,7,78,Sunny
7/29/2018,11206,2,2,,80,Sunny
7/29/2018,11215,3,3,,80,Sunny
7/29/2018,11201,4,4,,80,Sunny
7/29/2018,11102,2,2,,80,Sunny
7/29/2018,11557,4,4,,80,Sunny
7/29/2018,11217,3,3,,80,Sunny
7/29/2018,10523,4,4,,80,Sunny
7/29/2018,10029,5,5,,80,Sunny
7/29/2018,11203,6,,,80,Sunny
7/29/2018,11229,6,,6,80,Sunny
7/29/2018,Argentina,2,3,,80,Sunny
7/29/2018,11211,2,2,,80,Sunny
7/29/2018,27514,2,,,80,Sunny
7/29/2018,11218,2,2,,80,Sunny
7/29/2018,11201,2,,2,80,Sunny
7/29/2018,10523,4,4,,80,Sunny
7/29/2018,11201,2,,2,80,Sunny
7/31/2018,11201,3,,3,80,Sunny
7/31/2018,10128,6,6,,80,Sunny
7/31/2018,11201,2,,2,80,Sunny
7/31/2018,11201,3,,3,80,Sunny
7/31/2018,11201,2,,2,80,Sunny
7/31/2018,11201,5,1,4,80,Sunny
7/31/2018,11249,3,3,,80,Sunny
7/31/2018,11201,4,2,2,80,Sunny
7/31/2018,11201,3,3,,80,Sunny
8/2/2018,,2,2,,85,mostly cloudy
8/2/2018,Colombia,3,3,,85,mostly cloudy
8/2/2018,11238,2,2,,85,mostly cloudy
8/2/2018,7079,1,1,,85,mostly cloudy
8/2/2018,11201,2,,2,85,mostly cloudy
8/2/2018,11201,2,,2,85,mostly cloudy
8/2/2018,10028,3,3,,85,mostly cloudy
8/2/2018,94114,2,2,,85,mostly cloudy
8/2/2018,14092,3,3,,85,mostly cloudy
8/2/2018,7605,5,5,,85,mostly cloudy
8/2/2018,11201,4,,4,85,mostly cloudy
8/2/2018,11201,2,,2,85,mostly cloudy
8/4/2018,11231,2,,2,88,cloudy
8/4/2018,10001,1,1,,88,cloudy
8/4/2018,France,2,2,,88,cloudy
8/4/2018,100031,,,,88,cloudy
8/4/2018,11218,3,3,,88,cloudy
8/4/2018,11201,3,,3,88,cloudy
8/4/2018,11201,4,,4,88,cloudy
8/4/2018,32824,4,4,,88,cloudy
8/4/2018,11201,3,,3,88,cloudy
8/4/2018,11217,4,,4,88,cloudy
8/4/2018,11360,4,2,2,88,cloudy
8/4/2018,11201,4,4,,88,cloudy
8/4/2018,11201,2,,2,88,cloudy
8/4/2018,11201,2,2,,88,cloudy
8/4/2018,France,5,5,,88,cloudy
8/4/2018,11375,1,1,,88,cloudy
8/4/2018,11217,3,,3,88,cloudy
8/4/2018,10128,4,4,,88,cloudy
8/4/2018,8824,9,9,,88,cloudy
8/4/2018,11201,4,2,2,88,cloudy
8/4/2018,11201,6,,6,88,cloudy
8/4/2018,11225,2,2,,88,cloudy
8/4/2018,Brazil,4,4,,88,cloudy
8/4/2018,11201,4,,4,88,cloudy
8/4/2018,10025,5,5,,88,cloudy
8/5/2018,14094,5,,5,89,Sunny
8/5/2018,USA,4,,4,89,Sunny
8/5/2018,Denmark,2,,2,89,Sunny
8/5/2018,7470,4,,4,89,Sunny
8/5/2018,8904,2,,2,89,Sunny
8/5/2018,10031,1,,1,89,Sunny
8/5/2018,France,2,,2,89,Sunny
8/5/2018,11201,1,,1,89,Sunny
8/5/2018,60053,2,,2,89,Sunny
8/5/2018,11237,2,,2,89,Sunny
8/5/2018,11201,3,3,,89,Sunny
8/5/2018,33437,2,,2,89,Sunny
8/5/2018,11201,3,,3,89,Sunny
8/5/2018,11205,3,,2,89,Sunny
8/5/2018,10003,4,,4,89,Sunny
8/5/2018,11201,6,,6,89,Sunny
8/5/2018,11201,4,4,,89,Sunny
8/5/2018,11229,6,6,,89,Sunny
8/5/2018,11238,2,2,,89,Sunny
8/5/2018,6475,1,,1,89,Sunny
8/5/2018,8854,4,,4,89,Sunny
8/5/2018,10009,3,3,,89,Sunny
8/5/2018,Brazil,2,2,,89,Sunny
8/5/2018,11201,2,,,89,Sunny
8/5/2018,11201,3,3,,89,Sunny
8/5/2018,UK,2,2,,89,Sunny
8/5/2018,7310,5,5,,89,Sunny
8/5/2018,6811,4,,4,89,Sunny
8/5/2018,11201,5,,5,89,Sunny
8/5/2018,11208,4,4,,89,Sunny
8/5/2018,11201,2,2,,89,Sunny
8/5/2018,30007,1,,,89,Sunny
8/5/2018,11238,2,2,,89,Sunny
8/5/2018,11201,2,2,,89,Sunny
8/5/2018,11231,1,1,,89,Sunny
8/5/2018,10019,6,6,,89,Sunny
8/5/2018,11201,4,3,1,89,Sunny
8/5/2018,6092,1,1,,89,Sunny
8/7/2018,33186,4,,4,88,Sunny
8/7/2018,1095,2,,2,88,Sunny
8/7/2018,11230,2,2,,88,Sunny
8/7/2018,11207,3,,3,88,Sunny
8/7/2018,11201,2,,2,88,Sunny
8/7/2018,11215,3,3,,88,Sunny
8/7/2018,11201,2,1,1,88,Sunny
8/7/2018,80218,2,,2,88,Sunny
8/7/2018,80218,2,2,,88,Sunny
8/7/2018,11201,1,1,,88,Sunny
8/7/2018,11201,3,,3,88,Sunny
8/7/2018,11201,2,,2,88,Sunny
8/7/2018,20171,3,3,,88,Sunny
8/7/2018,23230,1,1,,88,Sunny
8/7/2018,11216,2,,2,88,Sunny
8/7/2018,11221,2,,2,88,Sunny
8/9/2018,11201,3,3,,86,partly cloudy
8/9/2018,11201,3,,3,86,partly cloudy
8/9/2018,11201,4,2,2,86,partly cloudy
8/9/2018,32304,3,3,,86,partly cloudy
8/9/2018,10038,5,5,,86,partly cloudy
8/9/2018,11201,2,,2,86,partly cloudy
8/9/2018,11201,4,,4,86,partly cloudy
8/9/2018,11218,3,,3,86,partly cloudy
8/9/2018,94965,10,10,,86,partly cloudy
8/11/2018,11375,2,,2,76,rain/cloudy
8/11/2018,11201,2,,2,76,rain/cloudy
8/11/2018,11249,5,5,,76,rain/cloudy
8/11/2018,11201,3,,3,76,rain/cloudy
